ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
27,focus,Lindaport,_budget,900  ,27  ,2023-01-18,Sharon Lowe,brianboyd!example.org,525-194-7529,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,En camino,Producto defectuoso?,  25
 14,focus,Trujillofort,group, 700,  22,2023-09-12,_Daniel Garcia,wwilson@example.org*,(686)499-0991,"_915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,En camino*,,83 
11 ,trade,Vasquezborough,say,1600 ,17 ,2023-01-18,Crystal Chambers,eric24@example.com,2661673098,"USS Fuller
FPO AA 30334",Efectivo,En camino,_,  53
8,_education,.Jessechester,north,  900,13  ,.2023-01-04,Dr. Monica Woods,briangonzales@example.net,001-419-330-3873x87349,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Efectivo,?En camino,Producto defectuoso,27
6 ,?dog,East Leah,exist,200  , 15,2022-12-04,Lisa Stafford,edward94@example.org,630-469-6433,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,En camino,Producto defectuoso ,87  
22  ,professor*,Lindaport.,finish ,700  ,  21,2023-09-01.,Susan*Harvey,brianboyd@example.org ,+1-105-592-6193x7727,"025 Billy Row
Lisaside, AR 96338*",Tarjeta,Entregado,Producto defectuoso, 83
3 ,involve,*East Jonathan,leg,200 , 30,2023-02-09,*Samantha Parker,_eric87@example.org,_(686)499-0991,"USS Fuller
FPO AA 30334",Tarjeta,Entregado,Producto defectuoso,54
 14,worry,Vasquezborough,matter, 2100,16 ,2023-06-28,Lisa Stafford,lharmon@example.net?,602.238.8997x526,"7474 Sean Pine
Frazierchester, OK 57469*",Efectivo,Entregado,Producto defectuoso,  12
28 ,song,West Charles,much?,  2100,22 ,2023-03-13,Carla Orozco*,brianboyd@example.org,001-594-337-5421x87814_,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473", Tarjeta,Entregado,Producto defectuoso*,25  
5  ,operation,Susanton,TV_,  2400,  23,2023-11-20 ,Larry Welch, eric87@example.org,001-557-543-1910,"507 Johnson Port
Banksshire, AK 72140", Tarjeta,En camino,Producto defectuoso,  78
  3,strategy,?East Brittany,leg,  600, 7,2023-07-25,.Daniel Garcia,dhuber@example.com,280.504.6212,"PSC 2182, Box 8243
APO AP 79039?",Tarjeta,En camino,Producto defectuoso,30
27,if,North*Brittney,movement ,800  ,14  ,2022-12-04_,Brittney Guerra,ydavid@example.com,(314)325-7035x737,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo, En camino,Producto defectuoso,54
23  ,focus,Briannaport*,leg,600  , 2,2023-10-15*,_Samantha Parker,krystalmcdaniel?example.org,?857-262-8794,"493 Cameron Ramp
Veronicatown, MI 81010",?Tarjeta,En camino,Producto defectuoso,42
8,up,Vasquezborough,?pay,  2500,13  ,2023-09-13,.Mark Mays,wwilson@example.org*,001-890-231-3672x1535,"769 Dickerson Drive
Jasminemouth, HI 08895",Efectivo,En camino_,Producto defectuoso,54
13  ,?operation,*West Charles,leader,1500 ,14  ,2023-06-28,Andrew Mitchell,steelejulian?example.net,630-469-6433,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta,Entregado, ,  14
25  ,up,?Larrychester,letter, 900,11,2023-01-14,Brittney Guerra,powersjimmy@example.org*,369.774.6572x373,"233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,Entregado,Producto defectuoso,  72
 29,food,_Larrychester,popular,  1500,  7,2023-07-08,Charles Williams*,lweaver@example.org,870-860-8083x698,"7474 Sean Pine
Frazierchester, OK 57469",Efectivo_,En camino,Producto defectuoso,43 
1 ,base*,East Jonathan?,grow, 2100, 8,2023-07-15,David Scott*,edward94@example.org ,001-557-543-1910,"30768 Louis Mill
Lake Carmen, LA 47934 ",Tarjeta,En camino,,88
  16,factor,Kevinton,whom,  300,  10,2023-03-13_,Karl Cardenas,walkerraven@example.net ,491-474-2586,"22214  Janet  Plaza  Suite  903
West  Christopherside,  DC  40075",_Efectivo,En camino,Producto defectuoso, 72
25  ,?base,_Courtneymouth,at, 2100, 14,2023-01-18,Sean Mitchell,wliu@example.net,_(612)821-1834x900,"USS Fuller
FPO AA 30334",.Tarjeta,Entregado?,,88
3 ,operation,Port Kelly, popular,2400  ,26  ,2023-06-28,Andrew Mitchell,dhuber@example.com,630-469-6433,"50604 Anthony Villages
New William, ME 95446",Efectivo,Entregado , , 87
  10,food,East Leah*,leader,  1300,  27,2022-12-04?,Roger Stephens,edward94@example.org,641-800-6599x2234,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,Entregado, Producto defectuoso,  19
10  ,factor,Susanton,grow,700 ,  16,*2023-03-13,Sean Mitchell,steelejulian@example.net,*+1-105-592-6193x7727,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,Entregado,.Producto defectuoso,18 
8,worry,New Reginaldmouth,leg,300 , 28,2023-06-21,*Susan Harvey,wwilson@example.org,339-100-4282x04920,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,.Entregado,Producto defectuoso, 97
9,dog,Valerietown,_individual, 2000,  27,2023-05-05,Robert Bryant,_walkerraven@example.net,001-419-330-3873x87349?,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,Entregado,,30
13 ,choice,.Trujillofort,at,200  , 10,2023-05-05,*Michelle Mitchell,karaware@example.net?, 602.238.8997x526,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Efectivo,Entregado ,*Producto defectuoso,21  
 26, professor,Port Kelly,rich ,  700,27  ,2023-09-13,David  Scott,sandersbeth@example.org,641-800-6599x2234,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",_Efectivo,En camino ,, 24
  7,worry,.Lake Juan,popular, 700, 18,2023-07-25,Jessica Davis,lweaver@example.org.,630-469-6433,"7474 Sean Pine
Frazierchester, OK 57469",_Tarjeta,En camino,Producto?defectuoso,30
  4,kitchen,.North Brittney,rich, 700, 21,2023-09-23.,Alan  Bird,karaware@example.net,870-860-8083x698,"507 Johnson Port
Banksshire, AK 72140",Tarjeta, Entregado,Producto defectuoso, 83
5  ,owner,_Valerietown,member,2400  ,10 ,2023-04-14,Samantha Parker,steelejulian@example.net,_602.238.8997x526,"_29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Efectivo,Entregado,*,19 
23 ,involve,Kevinton,budget,  200, 26,_2023-03-14,Charles Williams,*steelejulian@example.net,525-194-7529,"USS Fuller
FPO AA 30334",Tarjeta,.En camino,Producto defectuoso,38 
  3,operation,North Thomastown,job,700  ,16  ,2023-09-13,Adam?Mueller,matthew29  example.com,001-594-337-5421x87814,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Efectivo,Entregado,Producto defectuoso , 53
  29,focus,.North Thomastown,leg,1100  ,23  ,2023-05-06,_Susan Harvey,rbrown@example.org,525-194-7529,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Efectivo.,Entregado,.Producto defectuoso, 39
7  ,owner,Port Kelly,leader,3000  ,10  ,2023-07-10_,Cynthia Hayes,eric87@example.org,001-594-337-5421x87814,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,Producto defectuoso, 97
27,song,Jodichester,set,  1600,11,2023-07-25.,David Scott,paul49@example.net,(612)821-1834x900,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739?",Efectivo,Entregado,Producto defectuoso?,43  
25 ,firm,Larrychester,whom,1500  ,17  ,2023-06-07,Charles Williams ,edward94@example.org,491-474-2586,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Efectivo,*Entregado,Producto defectuoso,78  
 11,involve*,West Charles,finish,700  , 8,2023-08-13,?Karl Cardenas,karaware  example.net,(175)317-5834_,".91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta,En camino,*Producto defectuoso,  25
26  ,staff,Courtneymouth,TV, 300,2  ,2023-11-20 ,Larry Welch,walkerraven!example.net,001-557-543-1910,"233 Peterson Canyon
Tranmouth, ND 40770_",Tarjeta,Entregado,Producto defectuoso,14 
2 ,administration,East Jonathan,spring,  700,  16,2023-05-05,.Jennifer Holmes,hornebeth@example.com,001-096-236-8217,"50604 Anthony Villages
New William, ME 95446",Tarjeta,En camino ,Producto defectuoso.,87 
8,firm,.North Jasmine,step_,2100 ,24 ,2023-09-12,David Scott,parkerandrew?example.org,(686)499-0991,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538_",_Efectivo,Entregado,Producto defectuoso,42
 10,owner,Brendanberg,industry,  1500,11,2023-03-14,Andrew!Mitchell,wwilson@example.org,2661673098,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473*",.Tarjeta,En camino,, 19
5  ,operation,Lindaport,forward,800 , 2,2023-04-14,Juan?Manning,walkerraven  example.net,+1-105-592-6193x7727,"664 Berger Rapid
South Suzanne, WV 68526",.Efectivo,En camino,Producto defectuoso,42
  30,strategy,*Larrychester,finish,2300 ,22 , 2023-09-01,Andrew Mitchell,edward94@example.org,_630-469-6433,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589_",Tarjeta,*Entregado,Producto defectuoso,12  
23  ,*wait,East Josephland,exist,900 ,11,?2023-03-22,Michelle Mitchell,schmidtkrystal@example.org,001-096-236-8217,"_PSC 2182, Box 8243
APO AP 79039",Efectivo,Entregado_,Producto defectuoso,  4
21  ,owner,East Josephland,much?, 700,  21,2023-11-20,Jennifer Holmes,eric87?example.org,848-723-3346,"?0262 Cheryl Union
Sampsonfurt, ME 63401",Tarjeta,Entregado,Producto defectuoso.,39  
23  ,_kitchen,Jessechester,letter,  900,  23,2023-11-20 ,Roger Stephens,krystalmcdaniel@example.org_,2661673098,"233 Peterson Canyon
Tranmouth, ND 40770",Tarjeta,Entregado,Producto defectuoso.,19 
 13,strategy,Milesburgh.,member, 300,  12,2023-04-14_,Samantha Parker,krystalmcdaniel@example.org_,2661673098,"91315*Simpson*Fork*Apt.*336
South*Mark,*GA*64860",Efectivo,_Entregado,Producto defectuoso,38 
 22,*present,Vasquezborough,whom,1100  ,11,*2023-09-23,Angela!Taylor,schmidtkrystal@example.org ,_+1-105-592-6193x7727,"?03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,*En camino,Producto defectuoso,28 
24  ,home?,East Brittany,movement,200 ,13 ,_2023-03-22,Roger Stephens,dhuber@example.com,641-800-6599x2234,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816?",Tarjeta,Entregado,Producto defectuoso,53  
  22,focus,_South Thomas,_letter,900 ,22  ,2023-11-20*,Larry Welch,krystalmcdaniel@example.org,557.193.8141,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Efectivo?,En camino,,88
 17,choice,East Josephland,popular ,900  , 21,2023-07-10 ,?Susan Harvey,sandersbeth@example.org ,(612)821-1834x900,"_29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",.Efectivo,*Entregado,,55 
23 ,professor,Jessechester,leader, 2800,16 ,2023-07-25_,Roger Stephens,?wliu@example.net,001-890-231-3672x1535,"67032 Megan Cliffs Suite 876
Loveside, SD 53246.",Efectivo,Entregado,Producto defectuoso,  87
1 ,owner,Andrewside,budget,2100 ,28  ,2023-08-17_,Roger Stephens, harperdanielle@example.net,602.238.8997x526,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Efectivo?,Entregado.,_Producto defectuoso, 49
 3,home,Briannaport,TV,2500  , 14,2023-08-13,Roger Stephens,paul49@example.net ,+1-105-592-6193x7727,"7474 Sean Pine
Frazierchester, OK 57469",Efectivo*,.Entregado,,54
26 ,dog ,East Jonathan,member,800 ,  18,2023-11-20,_Charles Williams,*schmidtkrystal@example.org,641-800-6599x2234,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Efectivo,.En camino,Producto defectuoso,  49
  17,worry,Jessechester,step., 300,  22,.2023-06-06,Benjamin Chan_,lharmon@example.net,(101)988-9703x8562,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,Entregado,Producto?defectuoso, 36
 25,staff,South Timothyberg,despite,  900,  15,2023-08-17?,Dr. Monica Woods,wwilson@example.org_,280.504.6212?," 403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Tarjeta_,Entregado,Producto defectuoso, 21
 22,involve,Larrychester,say,  2300,17 ,2023-06-17,Dr. Monica Woods,powersjimmy@example.org,525-194-7529,"_233 Peterson Canyon
Tranmouth, ND 40770", Tarjeta,Entregado,.,  36
  19,create,Jodichester*,say,  1100,18  ,2023-01-14*,Karl Cardenas,paul49@example.net ,(175)317-5834,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,Entregado,Producto defectuoso,98
  11,focus?,Susanton,job, 2600,29  ,2023-01-14?,Adam Mueller,?edward94@example.org,(101)988-9703x8562,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,En camino,.,  55
 23,just,East Jonathan,*step, 700,14 ,2023-06-06,Angela Taylor ,dhuber@example.com,509.821.0932x647,"025 Billy Row
Lisaside, AR 96338", Tarjeta,Entregado,Producto defectuoso,54
 1, food,*North Brittney,step, 1600, 21,_2023-06-21,Brittney  Guerra,wliu@example.net,(475)336-0709x87999,"915 Mathis Camp Apt. 447
Thomastown, MS 44338.",Efectivo,Entregado,Producto defectuoso, 39
6  ,base ,Andrewside,forward,1500  ,11,2023-05-06,Mark Mays,eric87@example.org,001-890-231-3672x1535,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Efectivo,Entregado.,,42
24  ,song,North Thomastown.,popular,700 ,8 ,2023-07-15,Robert Bryant,.harperdanielle@example.net,641-800-6599x2234,"664 Berger Rapid
South Suzanne, WV 68526",Efectivo,En camino,Producto!defectuoso, 55
8,kitchen,Lindaport,movement,  1600,  22,2023-07-25,Mark Mays,david09!example.com, 870-860-8083x698,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,Entregado?,Producto defectuoso_, 39
 12,door*,South Timothyberg,exist,900  ,18 ,2023-06-07,Benjamin Chan,eric24@example.com_,870-860-8083x698 ,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta*,Entregado,Producto defectuoso,38  
27,_base, New Reginaldmouth,much,200  ,  21,2023-01-14,Juan Manning,hornebeth@example.com,2661673098,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta.,En camino?,,  25
26  ,door,East Josephland,spring,2100 ,25,2023-06-07,Kelsey Lopez,vhill@example.org,2661673098,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,En?camino,Producto defectuoso,  39
23 , present,_Valerietown,say,2000  ,  21,?2023-08-27,Charles Williams, wwilson@example.org,870-860-8083x698 ,"664 Berger Rapid
South Suzanne, WV 68526",Efectivo,Entregado,Producto defectuoso, 53
 22,six.,Brendanberg,still,  1300,  7,2023-10-15,Lisa Stafford,karaware@example.net,491-474-2586,".67032 Megan Cliffs Suite 876
Loveside, SD 53246",Efectivo,Entregado?,,25 
17 ,focus,_Milesburgh,forward,1600  ,27  ,2023-06-07,Angela Taylor,paul49@example.net,001-236-332-5014x39284,"29882*Stein*Tunnel*Apt.*468
Port*Jacquelineville,*HI*77063",Efectivo_,Entregado,Producto defectuoso,30
  2,professor,Briannaport,individual.,300 , 27,2023-08-27,Dr. Monica Woods,steelejulian@example.net,?339-100-4282x04920,"507 Johnson Port
Banksshire, AK 72140",.Efectivo, Entregado,,38 
2 ,home,Courtneymouth,leader ,1600  ,  8,2023-04-14,Samantha Hodges,rbrown@example.org,630-469-6433,"915 Mathis Camp Apt. 447
Thomastown, MS 44338.",Tarjeta,Entregado,.Producto defectuoso,4 
5  ,education.,West Charles,at,  2600,  7,2023-03-14,.Kelsey Lopez,walkerraven@example.net,602.238.8997x526,"769 Dickerson Drive
Jasminemouth, HI 08895",Efectivo,_En camino,?Producto defectuoso,24 
16 ,wait,Brendanberg,movement,2400 ,23  ,2023-03-13*,Kelsey Lopez,lweaver@example.org,001-594-337-5421x87814,"29340*Murphy*Parkway
North*Robert,*KS*42070",Tarjeta,Entregado,Producto defectuoso,53 
7  ,*focus,Courtneymouth,still,  700, 15,2023-03-13,Larry Welch,eric87@example.org,001-096-236-8217,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816*",Tarjeta_,Entregado,Producto defectuoso,97 
 6,administration_,North Brittney,finish, 2400,9,*2023-09-01,Cynthia Hayes,paul49?example.net,.(612)821-1834x900,"USS Fuller
FPO AA 30334",Tarjeta,Entregado,Producto defectuoso,54
  6,owner,.South Thomas,north,200  ,11,*2023-08-27,Crystal Chambers,lweaver@example.org,372.568.4886x317,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,Entregado,Producto defectuoso,38 
24 , create,Larrychester, industry, 900, 13,*2023-06-06,Larry Welch,estesjon@example.org_,001-557-543-1910,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739.",Tarjeta,Entregado,Producto defectuoso,98
  14,firm,Port Kelly,finish,2100 ,  8,2023-03-22,*Kelsey Lopez,karaware@example.net,491-474-2586,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Efectivo, En camino,,98
8,operation,Port Kelly,set,2400 ,  13,2023-09-01,Jessica Davis,estesjon@example.org,001-594-337-5421x87814,"0262 Cheryl Union
Sampsonfurt, ME 63401_",Tarjeta,Entregado ,Producto defectuoso,88
 24,strategy,Lindaport,movement,1500  ,25,2023-02-09,Benjamin Chan,cwilliams@example.com,621-875-1265x11205 ,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,En camino,Producto defectuoso,  4
22  ,create,Kevinton,whom, 900,29 ,2023-06-06,?Juan Manning,briangonzales@example.net, 001-419-330-3873x87349,"29882!Stein!Tunnel!Apt.!468
Port!Jacquelineville,!HI!77063",Tarjeta,En!camino,Producto defectuoso,  14
17  , six,North Brittney,spring, 700,25,2023-07-25,Crystal Chambers,rbrown@example.org,(686)499-0991,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta ,En camino,Producto defectuoso,25  
10 ,.wait,Brendanberg,say,  1100,  23,2023-06-06,Daniel Garcia,matthew29@example.com,280.504.6212,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",*Tarjeta,Entregado,Producto defectuoso,19  
27,worry, Briannaport,*step,1100 ,25,2023-08-13,David Scott*,parkerandrew@example.org,(686)499-0991,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Efectivo,Entregado,Producto defectuoso ,87  
 11,door,Jessechester,leader,700  ,9,2023-05-06,Charles Williams,lharmon@example.net,557.193.8141,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta?,Entregado,Producto defectuoso,24  
 13,.professor,Lindaport,matter,  2100,11,2023-03-13*,Carla Orozco,david09@example.com,491-474-2586,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,Entregado,Producto defectuoso?,30
6 ,wait,Briannaport*,matter,1300 ,11,2023-09-13,Adam Mueller,schmidtkrystal@example.org,(175)317-5834,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063.",Tarjeta,Entregado,, 55
21  ,.home,?East Josephland,rich,  1500, 27,?2023-06-28,Crystal Chambers,.briangonzales@example.net,001-890-231-3672x1535,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta., En camino,,12  
11 , dog,Lake Juan,finish,  1300, 26,2023-09-12?,Kelsey Lopez,powersjimmy@example.org,001-594-337-5421x87814,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,,  12
23  ,present,Valerietown,forward,2300 ,22  ,2023-08-17,Carla Orozco,karaware@example.net,001-419-330-3873x87349?,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Efectivo,Entregado_,,12 
  7,staff,.Larrychester,.budget,2600  ,  21,2023-06-21,Benjamin Chan,parkerandrew@example.org,001-419-330-3873x87349.,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Tarjeta,Entregado,Producto defectuoso,83  
27,under,.Lindaport,spring, 1300,  18,2023-02-09,*Karl Cardenas,eric24@example.com.,*339-100-4282x04920,"USS Fuller
FPO AA 30334",Efectivo,Entregado,Producto defectuoso,83  
29 ,wait*,East Brittany?,TV, 700,11,2023-06-17?,Daniel Garcia*,parkerandrew!example.org,509.821.0932x647,"025 Billy Row
Lisaside, AR 96338",Efectivo,_Entregado,_Producto defectuoso,18  
  21,six,Port Kelly.,whom, 600,13 ,2023-02-09,Mark Mays,dhuber@example.com,001-419-330-3873x87349?,"50604 Anthony Villages
New William, ME 95446",Tarjeta,Entregado,,74 
 18,*trade,_Vasquezborough,_letter,2800  ,11,2023-08-17,Benjamin Chan_,parkerandrew@example.org,602.238.8997x526,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,Entregado,,36  
 10,staff*,Lindaport,whom, 3000,17  ,2023-03-22,.Sharon Lowe,paul02@example.com,_001-594-337-5421x87814,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,Entregado., ,30
4 ,staff,Briannaport,TV_,  2000,23 ,2023-07-25,Larry Welch,hornebeth@example.com,.+1-105-592-6193x7727,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo,Entregado,Producto defectuoso,43  
  24,focus,West Charles,_TV,200  ,25,2023-08-17 ,.Lisa Stafford,*harperdanielle@example.net,(686)499-0991,"664 Berger Rapid
South Suzanne, WV 68526",Tarjeta,En camino,Producto defectuoso,19  
17  ,kitchen?,Susanton,set,  900,  27,*2023-05-06,Sean Mitchell,powersjimmy@example.org,509.821.0932x647,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Tarjeta,En camino,Producto defectuoso_,54
9,staff,Brendanberg*,whom?,900 ,  21,*2023-09-23,Mark Mays,ydavid@example.com,630-469-6433,"233 Peterson Canyon
Tranmouth, ND 40770",Tarjeta?,Entregado,Producto defectuoso,98
17 ,firm*,East Janicemouth,leg,1300  ,  10,2023-09-23,Alan Bird,parkerandrew@example.org,509.821.0932x647,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,*Entregado,Producto defectuoso,39  
10 ,firm,Brendanberg,rich,  1100,29 ,2023-09-13,Benjamin Chan,matthew29*example.com,(475)336-0709x87999,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Efectivo,Entregado,Producto defectuoso, 24
 7,present,Susanton,exist, 2300,27 ,2023-07-08,Juan Manning,paul02@example.com,_(686)499-0991,"493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta,_En camino,,25 
 23,create_,Vasquezborough ,step,3000 ,  18,2023-03-14,Roger Stephens,eric24@example.com,870-860-8083x698,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,, 4
20  ,professor,?East Jonathan,at, 300, 7,2023-06-17,Benjamin Chan,_parkerandrew@example.org,?001-419-330-3873x87349,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,.Entregado,Producto*defectuoso,  25
